file_name,composer,composer_label,pitch_entropy,rhythmic_entropy,average_interval_size,average_vertical_density,average_polyphonic_voices,fractal_dimension,num_notes,pitch_std,pitch_range,number_of_instruments,unique_note_values,average_beat_gap,most_common_note,average_note_length,largest_leap,orch_outer_voice_motion_index,orch_harmonic_change_entropy,orch_global_npvi
1811.csv,Mozart,7,3.0678,4.6925,9.449,4.3546,3.3759,1.355,2070,0.5270504749564926,8.9416666666667,4,18,0.12179797003367328,0.5429951690821256,0.5451086956521961,8.833333333333,53.813559322033896,2.8727892714834398,43.6549183395417
2516.csv,Beethoven,1,3.3138,5.2364,9.0397,2.4267,1.0,1.5089,3756,0.5015960945360509,6.374999999997,1,18,0.20938748335552596,0.31203407880724177,0.5231962193820179,5.999999999997,48.292682926829265,3.2431347731058775,23.415467192489775
2365.csv,Beethoven,1,3.3599,5.3915,13.7156,3.4873,2.5054,1.5154,3869,0.8793768997401394,13.885416666633,3,35,0.22401758014477766,0.273972602739726,0.843631537003061,12.999999999967,49.307479224376735,3.2091152012546336,27.234124398716638
2531.csv,Beethoven,1,3.2111,5.4617,12.0986,3.1673,1.0,1.5774,8033,1.0250384196481679,10.791666666633,1,68,0.3219621513944223,0.24971990539026515,1.0567204552049783,10.791666666633,37.344398340248965,3.5790818259791437,37.199126385831335
2310.csv,Bach,0,3.2081,4.8982,12.5776,1.8864,1.0,1.0784,607,1.1544947114157353,11.166666666667,1,5,0.7136138613861386,0.8039538714991763,1.419000549148814,11.0,100.0,2.769985854325345,42.00190944465474
1835.csv,Mozart,7,3.1548,5.019,14.3336,2.9193,2.2563,1.4117,2381,0.8419504837321443,15.875,3,16,0.24245273109243698,0.4766904661906762,0.6222595548089038,15.5,38.163265306122454,2.3880225692082577,34.08429131991528
2389.csv,Beethoven,1,3.083,5.0802,10.2828,3.1729,1.0,1.3033,1691,0.5977538122634503,3.9791666666633003,1,38,0.18254437869822485,0.33944411590774687,0.5816269958599428,2.999999999997,38.9937106918239,2.8752571943325833,55.84872503659614
2319.csv,Beethoven,1,3.2196,5.2832,12.9165,3.0984,2.0299,1.4666,3676,0.9304987670491908,8.854166666667,3,32,0.27918367346938777,0.19613710554951033,0.8951872506350682,8.291666666667,44.51476793248945,3.1518886896376803,21.907771144770834
2168.csv,Faure,5,3.5195,5.5975,11.3493,4.0552,2.9328,1.5322,3657,1.8706523027829896,23.25,4,64,0.362691466083151,0.28110473065354113,1.4935882098263853,23.020833333333,34.61538461538461,3.3763343211539523,18.69376693967445
2334.csv,Beethoven,1,3.2871,5.3585,15.266,3.3824,1.6161,1.5468,5957,0.4148871279034194,6.36458333333,2,19,0.14867360644728006,0.5193889541715628,0.4951003021651155,6.124999999997,44.662095984329085,3.1080440285392283,28.70666542084024
2595.csv,Beethoven,1,2.8971,4.5199,9.9206,2.8842,1.0,1.3348,1475,0.5222921865180357,2.874999999997,1,11,0.23473541383989144,0.47796610169491527,0.8215677966093831,2.749999999997,40.98939929328622,2.1004404897424354,33.66281555143847
1923.csv,Dvorak,4,3.3498,5.3494,13.0564,3.4976,2.5401,1.5642,5531,0.6577566028893933,11.90625,3,32,0.14737793851717904,0.4830952811426505,0.5047422105707388,11.75,48.151571164510166,3.3865187099104013,22.933081356058096
2231.csv,Bach,0,3.1343,4.792,12.0751,2.3567,1.0,1.1938,946,0.2191711840542206,2.75,1,6,0.14867724867724869,0.6543340380549683,0.3583509513742072,2.5,33.52941176470588,2.713584739404765,18.73184052201618
2477.csv,Beethoven,1,3.3112,5.3348,11.1194,2.9523,1.0,1.4504,2371,0.6014517276460634,5.666666666663,1,9,0.33565400843881854,0.5149725854070013,0.9540146562626682,4.999999999997,33.46153846153846,2.5728655382286054,26.963483245256953
2080.csv,Cambini,3,3.258,4.8146,10.6574,2.5258,2.5258,1.3607,3037,0.5147565046342965,6.891666666667,5,37,0.16946640316205533,0.4349687191307211,0.41113557787276755,6.779166666667,39.494470774091624,3.26293916983895,30.845687973547797
2113.csv,Brahms,2,3.3881,5.4153,14.6086,2.9108,1.7101,1.5435,3639,0.31135335630687155,2.7375,2,14,0.1816932380428807,0.5474031327287716,0.5425780892186566,2.5333333333329997,34.395973154362416,2.904383541701086,37.000408931697514
2492.csv,Beethoven,1,3.2272,5.1876,10.1615,3.1244,1.0,1.5043,4136,0.2873587990084221,3.9374999999967,1,32,0.10139056831922612,0.6158123791102514,0.33079464861344976,3.749999999997,45.75569358178054,3.135450547245659,27.05192208703033
2374.csv,Beethoven,1,3.1901,4.8545,11.4069,2.1343,1.0,1.2728,2026,1.0463168631963007,13.875000000033,1,17,0.49382716049382713,0.6688055281342546,1.165170491938957,13.000000000033,52.69461077844312,2.9194166480604484,28.619065253488845
2540.csv,Beethoven,1,3.1803,5.2911,12.6726,3.8472,1.0,1.3588,1284,1.3125874849153134,10.500000000033,1,12,0.47466874512860485,0.42834890965732086,2.0352414330239395,10.000000000033,46.8421052631579,2.5744609509034486,31.13497197464899
2422.csv,Beethoven,1,3.2311,5.0307,11.3772,2.3817,1.0,1.3975,2180,0.35943937432483214,3.9166666666633003,1,17,0.18678292794860027,0.42844036697247706,0.44168577981611207,3.499999999997,80.7017543859649,3.1450199829628978,31.846682192528124
1829.csv,Mozart,7,3.1236,4.8694,10.6686,2.6433,1.7184,1.472,4518,0.378940795556418,10.4322916667,3,34,0.11202125304405579,0.38711819389110225,0.3091718773057344,10.2291666667,50.47879616963065,3.39044303567689,18.201406262115146
2398.csv,Beethoven,1,3.1585,5.2367,13.6312,2.7617,1.4509,1.6608,9809,0.25923371018764113,5.7395833333334,2,56,0.064692088091354,0.1602609848098685,0.2189900006795247,5.510416666667,44.525018129079044,3.732331620241538,27.356639835997576
2295.csv,Bach,0,3.1051,4.0129,3.9031,1.037,1.0,1.069,930,0.2757214456468722,1.75,1,7,0.41065662002152853,0.421505376344086,0.4494623655912882,1.5,0.0,2.479765872171208,33.88652683879441
2177.csv,Ravel,8,3.5016,5.1477,8.5367,3.203,2.3365,1.4725,5669,0.8136118675993865,15.635416666667,3,40,0.1496118560338744,0.1875110248721115,0.5283522961132134,14.75,39.58171959721146,2.7454381135282553,28.03693189345202
2343.csv,Beethoven,1,3.2058,4.9077,9.7956,4.0076,1.0,1.2734,1141,1.043130344563744,11.749999999967,1,11,0.23858735380116958,0.642418930762489,1.0760389278403901,11.3333333333,0.0,2.4062722478420335,18.188758245443417
2225.csv,Bach,0,3.1571,4.8249,9.2626,3.3267,1.0,1.3258,1406,0.8931291684969063,13.9375,1,45,0.19663701067615658,0.5689900426742532,0.6782687292555042,13.75,4.166666666666666,3.030904424681086,76.1789098694651
2240.csv,Bach,0,2.9448,4.4708,11.5771,2.0517,1.0,1.1301,682,0.31769433681682896,2.9166666666667,1,15,0.18948237885462554,0.5395894428152492,0.4097629521016478,2.5,77.77777777777779,3.0539970452369007,73.88516027601226
2573.csv,Beethoven,1,3.2821,5.4225,14.1874,2.8079,1.6501,1.5397,4767,0.659163666688639,7.4000000000001,2,59,0.27486361728913133,0.2775330396475771,0.6678475281449993,7.125,27.571115973741794,3.5588004900876644,41.66442451710239
1750.csv,Schubert,9,3.3295,5.3529,12.6144,2.8766,1.0,1.6391,6386,0.4052480158008242,2.9833333333333,1,19,0.1428347689898199,0.22893830253679925,0.382044054703008,2.9333333333333,24.1674595623216,3.264119669571925,34.78882781666728
2234.csv,Bach,0,3.3482,5.0327,12.8212,2.2944,1.0,1.1188,907,0.37014381529369816,6.16666666667,1,10,0.23730684326710816,0.48511576626240355,0.49196067622197903,6.16666666667,0.0,2.751014254424574,41.41590020698971
2131.csv,Brahms,2,3.1814,5.052,11.1914,5.6492,4.8241,1.534,6500,0.8052084021930741,11.96875,8,35,0.11174796122480382,0.3563076923076923,0.6072004807692339,11.665625,45.58960074280409,3.3867597674920944,41.46616570910678
1807.csv,Mozart,7,3.2089,5.1208,9.3428,3.1287,2.4756,1.3564,2408,0.501378888035589,8.99166666666667,3,50,0.13211466555878687,0.20224252491694353,0.41087347729786877,8.5,31.768953068592058,3.1526113648319587,29.448600552843555
2155.csv,Brahms,2,3.2635,5.2435,10.5267,4.4101,2.2786,1.6236,5913,0.2738618523719148,1.6979166666667,3,30,0.07577807848443843,0.16083206494165397,0.34220855177840215,1.260416666667,40.24725274725275,3.1232487067793158,32.99137698586208
2567.csv,Beethoven,1,3.3861,5.4923,10.3624,3.0098,1.0,1.3737,2628,0.7938865565184992,4.791666666663,1,31,0.27902550437761703,0.4292237442922374,0.912809963215822,4.510416666663,35.59782608695652,2.828636045844353,31.52853050517544
2203.csv,Bach,0,3.2222,4.0577,3.8258,1.0,1.0,1.1084,891,0.134768935536716,1.375,1,8,0.28258426966292133,0.9102132435465768,0.2828282828282828,1.25,0.0,2.6385162141911267,28.777085858981554
2582.csv,Beethoven,1,3.4637,5.5009,12.6989,2.045,1.0,1.5588,4628,0.26301073501300126,3.624999999997,1,21,0.15031337799870326,0.8653846153846154,0.3022228824542535,3.499999999997,38.143459915611814,3.1983586990107113,29.916011463988173
2512.csv,Beethoven,1,3.3138,5.2364,9.0397,2.4282,1.0,1.5134,3756,0.5015960945360509,6.374999999997,1,18,0.20938748335552596,0.31203407880724177,0.5231962193820179,5.999999999997,48.292682926829265,3.2431347731058775,26.089636209076925
1919.csv,Dvorak,4,3.3478,5.3447,12.9719,3.4973,2.542,1.5538,5522,0.6578217526553815,11.90625,3,32,0.14761818511139285,0.4846070264396958,0.5027522485814482,11.75,47.830101569713754,3.387244795396021,22.564046719670465
1768.csv,Schubert,9,3.0849,4.7989,9.8211,3.1606,1.0,1.2198,1365,0.6260414304223659,2.96875,1,15,0.1627565982404692,0.2490842490842491,0.5106196581196661,2.9520833333333,43.0939226519337,2.591605275965885,36.891809403878575
2488.csv,Beethoven,1,3.2272,5.1876,10.1615,3.1258,1.0,1.5121,4136,0.2873587990084221,3.9374999999967,1,32,0.10139056831922612,0.6158123791102514,0.33079464861344976,3.749999999997,45.75569358178054,3.135450547245659,26.32921581289834
2433.csv,Beethoven,1,3.1708,5.146,13.0597,3.3416,2.5622,1.2931,990,1.1234557106961751,11.750000000033,3,20,0.33417593528816986,0.3606060606060606,1.2368055555566768,11.000000000033,55.092592592592595,2.37500036431571,36.010191934517515
2282.csv,Bach,0,3.2833,4.94,10.2588,3.2976,1.7107,1.2143,1048,1.0637763897974033,10.1666666666667,2,27,0.21131805157593123,0.6564885496183206,0.7855140744268831,9.760416666667,26.33587786259542,2.5493255157512693,43.900239841829354
2315.csv,Beethoven,1,3.2076,5.2123,13.23,3.0611,2.2548,1.4654,3870,0.6930597107556422,9.4375000000033,3,47,0.1907469630395451,0.16563307493540053,0.6834275409126287,9.000000000003,56.71378091872792,3.3056651657778717,39.16710399646004
2330.csv,Beethoven,1,3.318,5.3277,11.4616,2.771,1.6371,1.6223,6054,0.7480744353144237,4.75,2,52,0.21551296877581363,0.21968946151304922,0.6010534099355798,4.5,27.463312368972748,3.50265993487862,33.89717178647496
2212.csv,Bach,0,3.2483,4.8173,10.4056,3.3901,1.0,1.1875,541,0.9308184065358249,16.9083333333333,1,25,0.1558101851851852,0.49907578558225507,0.5767637091804858,16.0,0.0,2.8076396721058243,87.13831309064471
2591.csv,Beethoven,1,3.1669,5.1858,14.7094,2.3277,1.0,1.4584,2334,0.45487117828827284,9.9374999999967,1,14,0.15302186026575226,0.702656383890317,0.35869215938265564,9.749999999997,82.91925465838509,2.648440046875563,24.696562083985068
2521.csv,Beethoven,1,3.2196,5.3506,12.9219,3.1813,1.7009,1.5955,7347,0.37239439024536475,9.4270833333301,2,35,0.10645249115164715,0.3214917653463999,0.356090637901854,9.249999999997,40.85457271364318,3.6051142556534774,24.33649296939637
2118.csv,Brahms,2,3.0001,4.9864,13.1037,3.3997,1.7396,1.4617,2286,0.5660022371439443,3.633333333333,2,44,0.25121808898628883,0.22397200349956256,0.9650517643628215,3.5,37.267080745341616,3.082363502268614,53.327813037001754
1792.csv,Mozart,7,3.2687,5.0735,10.9632,2.6541,2.1386,1.4876,4997,0.44553228625525176,3.5333333333333,3,46,0.19195356285028023,0.20392235341204723,0.4905268160896604,3.1,55.196078431372555,3.5095397586179473,29.522796547738114
2497.csv,Beethoven,1,3.3165,5.2631,11.7749,3.3649,2.4208,1.4269,3813,0.4754111668429814,7.874999999997,3,31,0.1333289611752361,0.42538683451350645,0.44375327825824606,6.999999999997,46.44808743169399,2.944337911832202,27.101600778033838
2379.csv,Beethoven,1,3.258,5.2883,11.9443,2.838,2.1756,1.5536,5246,0.5136263366886451,15.374999999967,3,27,0.1555767397521449,0.6229508196721312,0.39180645571183437,15.249999999967,56.393442622950815,3.0043360383287383,47.74814434908812
2442.csv,Beethoven,1,3.2806,5.5263,14.2054,3.6117,1.0,1.3189,1880,0.5703560687563283,5.749999999997,1,18,0.271953166577967,0.324468085106383,0.834496897162492,4.999999999997,23.097112860892388,2.206024778880368,45.739989550245916
2221.csv,Bach,0,3.2323,4.0035,3.7995,1.0264,1.0,1.0676,889,0.34795927845293484,2.5,1,4,0.5912162162162162,0.81214848143982,0.6242969628796401,2.5,0.0,2.4996247954633266,25.9818019686609
2348.csv,Beethoven,1,3.1853,5.2793,13.1534,3.5333,1.0,1.5037,6548,0.6750663928756675,7.874999999997,1,41,0.16618298457308692,0.8208613317043372,0.6489115633267631,7.83333333333,22.90836653386454,3.273068271449432,24.636479449438017
2079.csv,Cambini,3,3.1953,4.8511,10.7223,2.7013,2.7013,1.2988,1690,0.6313764077595961,8.56875,5,39,0.15719360568383658,0.2029585798816568,0.45896449704129766,8.516666666667,52.352941176470594,3.03518755663976,32.14541560286782
2127.csv,Brahms,2,3.4911,5.3951,12.1114,5.4631,4.7372,1.6195,5387,1.8943017208943358,93.9166666666666,8,26,0.2872261418492388,0.5303508446259514,1.5892606042324084,91.0,42.71217712177122,2.749111029825621,31.884118852369085
2451.csv,Beethoven,1,3.2413,5.1243,11.1279,2.8812,2.0542,1.4288,1916,0.4343316462070492,3.8958333333366997,3,24,0.1629242819843342,0.3246346555323591,0.4830430149620626,3.8958333333366997,39.03345724907063,2.922308180855671,41.971994897116055
1873.csv,Mozart,7,3.1757,5.2003,11.7894,2.8222,1.9176,1.5429,4108,0.8985553422772236,15.6145833333333,3,39,0.23326028731434137,0.2059396299902629,0.6771365830898051,15.479166666667,43.098591549295776,3.3859031339985393,35.711445756249454
1755.csv,Schubert,9,3.3799,5.5483,12.4671,3.4067,1.0,1.3165,1232,0.8305462417508459,5.99166666666666,1,23,0.21202274573517466,0.19155844155844157,0.7722605519479996,5.5,28.04232804232804,2.5354973079721237,57.12636981465573
2357.csv,Beethoven,1,3.1921,5.1544,12.0583,2.7467,1.0,1.4386,2387,0.28104279415687233,1.9166666666632999,1,26,0.11399832355406538,0.44616673648931715,0.3510115556483129,1.874999999997,16.39344262295082,2.9234987022351326,28.038250891232593
2372.csv,Beethoven,1,3.296,5.3217,12.0966,2.446,1.0,1.3851,1771,1.0554465622662441,17.749999999967,1,14,0.3016949152542373,0.39186900056465274,0.7845202804436996,17.666666666633002,1.4705882352941175,3.071923382249412,29.56980637763876
2239.csv,Bach,0,3.1041,4.8567,12.8138,3.0258,1.0,1.2698,882,0.4146674937768714,3.0,1,15,0.155533484676504,0.5975056689342404,0.4663170823885023,3.0,42.857142857142854,3.16094127235591,72.14727635164529
2405.csv,Beethoven,1,3.2551,5.3516,13.956,3.1319,1.0,1.3781,1342,0.6923400125259122,14.499999999967,1,12,0.34563758389261745,0.6661698956780924,1.1150257699941577,13.59374999997,58.07860262008734,1.873268654806116,29.81576230637614
2302.csv,Bach,0,2.9727,4.7185,9.878,3.111,1.0,1.1666,821,0.47027172752308694,3.9166666666667,1,34,0.12609756097560976,0.392204628501827,0.39969041818916584,3.9041666666667,100.0,2.6265442426392513,80.18614320497844
2151.csv,Brahms,2,3.2746,5.5082,14.2431,4.3283,2.558,1.6373,10545,0.2880011187179125,3.9270833333334,4,35,0.09197173748103186,0.2613560929350403,0.38019499762907144,3.510416666667,39.51828724353256,3.2848850917555863,33.3680960352041
2611.csv,Beethoven,1,3.3939,5.2918,9.6335,3.277,1.0,1.3983,2069,0.840477329830498,5.91666666667,1,27,0.2509671179883946,0.38279362010633156,0.9284376510399304,5.82291666667,53.01724137931034,3.0632122715053547,32.338268320828234
2208.csv,Bach,0,3.1552,4.7909,12.2431,2.4408,1.0,1.233,1231,0.4486134742840418,8.1875,1,23,0.1317682926829268,0.7571080422420796,0.3235546980774386,8.0,51.724137931034484,2.8951892992044734,61.52406860148758
1764.csv,Schubert,9,3.1191,5.1418,13.6342,3.505,1.0,1.4479,2721,0.9141585630813878,5.875,1,15,0.26176470588235295,0.31091510474090406,1.0308250643144756,5.75,50.847457627118644,2.2464830843663695,32.33036769360885
2105.csv,Haydn,6,3.3346,4.9825,9.136,3.0535,2.5236,1.2762,1295,0.5606266228488195,3.9250000000000003,3,27,0.19397217928902627,0.40077220077220077,0.6290990990988465,3.25,46.715328467153284,2.518731752034585,47.72040419192809
1812.csv,Mozart,7,3.2446,4.7522,9.5032,3.5031,2.7509,1.4205,3564,0.7144547689416278,12.25,4,13,0.26213864720731683,0.4876543209876543,0.9054433221099877,12.0,41.54727793696275,2.4890772588287544,21.762575112782468
2366.csv,Beethoven,1,3.2086,5.2107,12.4791,3.415,2.4082,1.6081,5445,0.6091410429650064,10.4583333333,3,47,0.12660727406318883,0.1640036730945822,0.475671487603031,8.99999999997,55.769230769230774,3.6236243184703762,38.19002834693613
2532.csv,Beethoven,1,3.3741,5.7383,13.4975,3.0751,1.0,1.5798,5460,0.4702778192877005,4.979166666663399,1,34,0.1538972339256274,0.5087912087912088,0.4708447802193226,4.83333333333,13.948497854077251,3.433882371929452,30.283329301986615
2381.csv,Beethoven,1,3.3978,5.4155,12.4117,3.1063,2.4584,1.5359,5301,0.6299032017582294,10.822916666633,3,30,0.17132075471698113,0.2458026787398604,0.5304954253909749,10.2395833333,46.41275465013286,3.2544608633156304,25.54335145597369
2160.csv,Brahms,2,3.3847,5.7266,16.013,5.3749,2.1563,1.4187,2072,1.120280885697527,11.572916666667,3,108,0.24625784645098986,0.15733590733590733,1.3321267696260313,10.875,29.594272076372313,2.634825934273664,33.084557796905116
2620.csv,Beethoven,1,3.3181,5.3161,12.4162,2.5848,1.0,1.3519,2291,0.3677256044852908,3.874999999997,1,8,0.15873362445414846,0.5539065910082933,0.4462616397493235,3.499999999997,25.36231884057971,2.61229321312151,25.2409652873111
1788.csv,Mozart,7,3.2683,5.072,10.8287,2.6509,2.1335,1.4819,5016,0.4452885565620268,3.5333333333333,3,46,0.19122632103688933,0.2031499202551834,0.489114001860719,3.1,55.45808966861598,3.4930682674356954,19.106104584416798
1733.csv,Schubert,9,3.2973,5.5523,14.5372,2.551,1.0,1.4348,2257,0.919167622722264,7.9833333333333,1,30,0.26728723404255317,0.1958351794417368,0.6359105006645374,7.9333333333333,25.27881040892193,3.0747925603209882,33.930723229692866
2169.csv,Faure,5,3.502,5.6118,12.4772,4.3139,3.1276,1.6396,7860,1.2422159384238725,36.666666666633,4,71,0.2141493828731391,0.20954198473282443,0.9751510814247952,34.8333333333,42.08955223880597,3.812375040060148,22.047057069217345
2217.csv,Bach,0,3.1342,4.0991,5.0169,1.0411,1.0,1.0465,1007,0.2099150142960119,2.75,1,6,0.25944333996023855,0.9553128103277061,0.2899702085402185,2.75,18.181818181818183,2.689146068067357,25.871330380945846
2596.csv,Beethoven,1,3.3367,5.3633,13.9253,1.9389,1.0,1.3862,3399,0.741154352264821,7.749999999997,1,21,0.36727486756915834,0.7081494557222713,0.7492920711968994,7.499999999997,69.41391941391942,3.037214741404247,30.87513149765767
2629.csv,Beethoven,1,3.3131,5.3232,12.3712,4.1093,1.7313,1.5672,5535,0.4885208951873999,18.9166666667,2,42,0.12911095048789303,0.32827461607949415,0.5354975910868615,18.000000000032998,49.008498583569406,3.3405837556772506,27.63246695055563
2232.csv,Bach,0,3.0926,4.6813,6.1321,1.5964,1.0,1.0866,637,0.27038088749494305,1.0416666666667,1,14,0.12507861635220124,0.7017268445839875,0.2703819989534267,1.0,16.666666666666664,2.58505982551965,29.167772641687485
2478.csv,Beethoven,1,3.2374,5.2745,8.8459,3.0201,1.0,1.5534,4478,0.6703746392192056,5.874999999997,1,25,0.21163725709180253,0.47364895042429656,0.627603003572373,5.749999999997,31.802525832376578,2.7992224054090027,25.269924365716896
2081.csv,Cambini,3,3.0643,4.7436,10.4518,3.1277,3.1277,1.3943,3195,0.7900179258852074,8.8125,5,45,0.19481840951784596,0.1652582159624413,0.6347857981221073,8.65625,32.733224222585925,3.218515337600155,31.94449022002487
2114.csv,Brahms,2,3.418,5.6803,16.4386,3.0847,1.6381,1.5885,5270,0.41368614917086527,5.1666666666667,2,31,0.1495539950654773,0.40075901328273245,0.5010792220116478,4.9333333333330005,35.714285714285715,3.562975609387509,35.55852093718056
2390.csv,Beethoven,1,3.3359,5.3415,12.5842,2.9175,1.0,1.518,4279,0.5069001150548302,3.750000000003,1,12,0.34537166900420757,0.8469268520682403,1.1350076926079886,3.47916666667,35.9338061465721,3.274099616683635,24.244280308283205
2423.csv,Beethoven,1,3.0935,4.9277,8.7314,2.7063,1.0,1.3112,1356,0.4044876129743189,2.95833333333,1,18,0.13431734317343175,0.4336283185840708,0.4091460791540173,2.874999999997,37.68115942028986,3.027568360803506,36.23415918842807
2320.csv,Beethoven,1,2.8931,4.8626,14.0447,3.5051,2.0783,1.3698,2193,0.4260994955148195,4.635416666667,3,25,0.16925182481751824,0.2079343365253078,0.5091199270405004,4.5,50.0,2.340032641450101,35.550230087381145
1727.csv,Schubert,9,3.4343,5.432,12.3691,5.1343,3.9588,1.5123,6580,0.3215215672656916,3.4375,5,20,0.05494756041951664,0.43465045592705165,0.2796637537995442,3.4166666666667,46.03174603174603,3.002652560989126,44.35087774233515
1742.csv,Schubert,9,3.5504,5.3665,10.9421,4.0954,2.7125,1.474,4113,1.7405803468930177,13.5833333333667,3,60,0.2728599221789883,0.19912472647702406,1.0948263635631443,11.250000000033,34.04255319148936,3.1053790960226193,42.25130869823935
2296.csv,Bach,0,3.1714,4.1474,5.6459,1.4724,1.0,0.9783,402,0.5310661355303983,2.75,1,9,0.4763092269326683,0.35323383084577115,0.7412935323383084,2.75,50.0,2.2717279743513195,70.21035555761428
2178.csv,Ravel,8,3.4685,5.0476,7.1109,2.5168,1.7194,1.2572,5148,0.4859257882143115,11.8333333333334,3,60,0.19759082960948124,0.42657342657342656,0.34625602984998616,11.8125,12.104539202200826,2.4246481069217074,26.202983323499335
2075.csv,Cambini,3,3.0258,4.667,9.9151,3.3292,3.3292,1.4104,4219,0.7822548825353152,16.8125,5,46,0.16263632053105737,0.17918938136999288,0.5220184482895335,16.4375,26.80722891566265,3.0388966901458754,30.638941381380267
2241.csv,Bach,0,3.3193,4.3066,4.6343,1.4347,1.3435,0.9897,608,0.271963918110808,1.9791666666632999,3,23,0.14497528830313014,0.1924342105263158,0.24018297697344834,1.749999999997,14.285714285714285,2.4934818665385796,51.689707048632854
2550.csv,Beethoven,1,3.3259,5.3923,11.9293,2.1013,1.0,1.3418,1811,0.37640555880206217,3.791666666663,1,25,0.20331491712707184,0.35670900055218113,0.5068907601688565,3.52083333333,59.23566878980891,2.737662196896346,28.752797060403097
